Unnamed: 0,code_client,reference_lettrage,n_echance,date_echeance,montant_credit,total_echeance,capital_rembourse,capital_restant,date_operation,montant,nbre_ech,taux_interet,date_mise_place,objet_credit_groupe,nb_cpt,type,segment,profil_activite,secteur_risque,forme_juridique,date_creation,reseau,age_credit_jours,cat_age_entreprise,Retard,echa_impaye_avant,cum_taux_paiement,statut
11842,754785,CBM01678,4,2023-06-24,41090147,1202470.01,659723.54,30926192.65,2023-05-25,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,119,0-3 ans,pas_retard,0,3.415311788108545,paye
11843,754785,CBM01678,5,2023-07-24,41090147,1202470.01,671059.69,30255132.97,2023-06-26,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,149,0-3 ans,pas_retard,0,4.553748496397012,paye
11844,754785,CBM01678,6,2023-08-24,41090147,1202470.01,682590.63,29572542.34,2023-07-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,180,0-3 ans,pas_retard,0,5.69218520468548,paye
11845,754785,CBM01678,7,2023-09-24,41090147,1202470.01,694319.71,28878222.63,2023-08-25,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,211,0-3 ans,pas_retard,0,6.830622744595518,paye
11846,754785,CBM01678,8,2023-10-24,41090147,1202470.01,706250.33,28171972.31,2023-09-25,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,241,0-3 ans,pas_retard,0,7.969060284505558,paye
11847,754785,CBM01678,9,2023-11-24,41090147,1202470.01,718385.95,27453586.35,2023-10-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,272,0-3 ans,pas_retard,0,9.107496992794024,paye
11848,754785,CBM01678,10,2023-12-24,41090147,1202470.01,730730.11,26722856.25,2023-11-27,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,302,0-3 ans,pas_retard,0,10.24593370108249,paye
11849,754785,CBM01678,11,2024-01-24,41090147,1202470.01,743286.37,25979569.87,2023-12-26,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,333,0-3 ans,pas_retard,0,11.38437040937096,paye
11850,754785,CBM01678,12,2024-02-24,41090147,1202470.01,756058.4,25223511.48,2024-01-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,364,0-3 ans,pas_retard,0,12.52280711765943,paye
11851,754785,CBM01678,13,2024-03-24,41090147,1202470.01,769049.88,24454461.59,2024-02-26,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,393,0-3 ans,pas_retard,0,13.66124382594789,paye
11852,754785,CBM01678,14,2024-04-24,41090147,1202470.01,782264.61,23672196.98,2024-03-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,424,0-3 ans,pas_retard,0,14.79968053423636,paye
11853,754785,CBM01678,15,2024-05-24,41090147,1202470.01,795706.4,22876490.58,2024-04-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,454,0-3 ans,pas_retard,0,15.93811724252483,paye
11854,754785,CBM01678,16,2024-06-24,41090147,1202470.01,809379.17,22067111.42,2024-05-27,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,485,0-3 ans,pas_retard,0,17.07655395081329,paye
11855,754785,CBM01678,17,2024-07-24,41090147,1202470.01,823286.87,21243824.54,2024-06-25,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,515,0-3 ans,pas_retard,0,18.21499149072333,paye
11856,754785,CBM01678,18,2024-08-24,41090147,1202470.01,837433.56,20406390.98,2024-07-25,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,546,0-3 ans,pas_retard,0,19.35342903063337,paye
11857,754785,CBM01678,19,2024-09-24,41090147,1202470.01,851823.33,19554567.65,2024-08-26,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,577,0-3 ans,pas_retard,0,20.49186657054341,paye
11858,754785,CBM01678,20,2024-10-24,41090147,1202470.01,866460.36,18688107.29,2024-09-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,607,0-3 ans,pas_retard,0,21.63030327883188,paye
11859,754785,CBM01678,21,2024-11-24,41090147,1202470.01,881348.91,17806758.38,2024-10-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,638,0-3 ans,pas_retard,0,22.76873998712034,paye
11860,754785,CBM01678,22,2024-12-24,41090147,1202470.01,896493.29,16910265.09,2024-11-25,1368937,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,668,0-3 ans,pas_retard,0,23.90717752703038,paye
11861,754785,CBM01678,23,2025-01-24,41090147,1202470.01,911897.89,15998367.2,2024-12-26,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,699,0-3 ans,pas_retard,0,25.04561423531885,paye
11862,754785,CBM01678,24,2025-02-24,41090147,1202470.01,927567.2,15070800.01,2025-01-27,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,730,0-3 ans,pas_retard,0,26.18405094360732,paye
11863,754785,CBM01678,25,2025-03-24,41090147,1202470.01,943505.75,14127294.26,2025-02-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,758,0-3 ans,pas_retard,0,27.32248765189578,paye
11864,754785,CBM01678,26,2025-04-24,41090147,1202470.01,959718.18,13167576.08,2025-03-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,789,0-3 ans,pas_retard,0,28.46092436018425,paye
11865,754785,CBM01678,27,2025-05-24,41090147,1202470.01,976209.19,12191366.89,2025-04-25,1368936,36,14.5,2023-02-25,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,819,0-3 ans,pas_retard,0,29.59936106847272,paye
11866,754785,CBM01716,2,2023-04-04,16000000,468227.1,248282.4,12551717.6,2023-03-06,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,58,0-3 ans,pas_retard,0,1.138436882444438,paye
11867,754785,CBM01716,3,2023-05-04,16000000,468227.1,252548.68,12299168.93,2023-04-05,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,88,0-3 ans,pas_retard,0,2.276873764888875,paye
11868,754785,CBM01716,4,2023-06-04,16000000,468227.1,256888.27,12042280.66,2023-05-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,119,0-3 ans,pas_retard,0,3.41531278304908,paye
11869,754785,CBM01716,5,2023-07-04,16000000,468227.1,261302.42,11780978.23,2023-06-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,149,0-3 ans,pas_retard,0,4.553751801209286,paye
11870,754785,CBM01716,6,2023-08-04,16000000,468227.1,265792.43,11515185.8,2023-07-05,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,180,0-3 ans,pas_retard,0,5.692188683653723,paye
11871,754785,CBM01716,7,2023-09-04,16000000,468227.1,270359.59,11244826.21,2023-08-07,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,211,0-3 ans,pas_retard,0,6.830625566098161,paye
11872,754785,CBM01716,8,2023-10-04,16000000,468227.1,275005.23,10969820.99,2023-09-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,241,0-3 ans,pas_retard,0,7.969064584258366,paye
11873,754785,CBM01716,9,2023-11-04,16000000,468227.1,279730.69,10690090.29,2023-10-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,272,0-3 ans,pas_retard,0,9.107503602418571,paye
11874,754785,CBM01716,10,2023-12-04,16000000,468227.1,284537.35,10405552.94,2023-11-06,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,302,0-3 ans,pas_retard,0,10.24594048486301,paye
11875,754785,CBM01716,11,2024-01-04,16000000,468227.1,289426.61,10116126.33,2023-12-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,333,0-3 ans,pas_retard,0,11.38437950302321,paye
11876,754785,CBM01716,12,2024-02-04,16000000,468227.1,294399.88,9821726.45,2024-01-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,364,0-3 ans,pas_retard,0,12.52281852118342,paye
11877,754785,CBM01716,13,2024-03-04,16000000,468227.1,299458.61,9522267.84,2024-02-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,393,0-3 ans,pas_retard,0,13.66125753934362,paye
11878,754785,CBM01716,14,2024-04-04,16000000,468227.1,304604.26,9217663.59,2024-03-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,424,0-3 ans,pas_retard,0,14.79969655750383,paye
11879,754785,CBM01716,15,2024-05-04,16000000,468227.1,309838.33,8907825.26,2024-04-05,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,454,0-3 ans,pas_retard,0,15.93813343994827,paye
11880,754785,CBM01716,16,2024-06-04,16000000,468227.1,315162.33,8592662.92,2024-05-06,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,485,0-3 ans,pas_retard,0,17.0765703223927,paye
11881,754785,CBM01716,17,2024-07-04,16000000,468227.1,320577.83,8272085.1,2024-06-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,515,0-3 ans,pas_retard,0,18.21500934055291,paye
11882,754785,CBM01716,18,2024-08-04,16000000,468227.1,326086.37,7945998.73,2024-07-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,546,0-3 ans,pas_retard,0,19.35344835871311,paye
11883,754785,CBM01716,19,2024-09-04,16000000,468227.1,331689.57,7614309.15,2024-08-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,577,0-3 ans,pas_retard,0,20.49188737687332,paye
11884,754785,CBM01716,20,2024-10-04,16000000,468227.1,337389.05,7276920.1,2024-09-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,607,0-3 ans,pas_retard,0,21.63032639503352,paye
11885,754785,CBM01716,21,2024-11-04,16000000,468227.1,343186.47,6933733.63,2024-10-07,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,638,0-3 ans,pas_retard,0,22.76876327747796,paye
11886,754785,CBM01716,22,2024-12-04,16000000,468227.1,349083.51,6584650.12,2024-11-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,668,0-3 ans,pas_retard,0,23.90720229563816,paye
11887,754785,CBM01716,23,2025-01-04,16000000,468227.1,355081.87,6229568.25,2024-12-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,699,0-3 ans,pas_retard,0,25.04564131379837,paye
11888,754785,CBM01716,24,2025-02-04,16000000,468227.1,361183.31,5868384.95,2025-01-06,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,730,0-3 ans,pas_retard,0,26.18407819624281,paye
11889,754785,CBM01716,25,2025-03-04,16000000,468227.1,367389.58,5500995.36,2025-02-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,758,0-3 ans,pas_retard,0,27.32251721440301,paye
11890,754785,CBM01716,26,2025-04-04,16000000,468227.1,373702.5,5127292.86,2025-03-05,533048,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,789,0-3 ans,pas_retard,0,28.46095623256322,paye
11891,754785,CBM01716,27,2025-05-04,16000000,468227.1,380123.9,4747168.96,2025-04-07,533047,36,14.5,2023-02-05,CAMION,2,Société,PE,Autres,Transports,SARL,2022-02-25,Douala Nord,819,0-3 ans,pas_retard,0,29.59939311500765,paye
11892,755477,0,2,2023-09-24,165996855,4857764.09,2575881.06,130221602.94,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,61,0-3 ans,retard,516,0.0,impaye
11893,755477,0,3,2023-10-24,165996855,4857764.09,2620142.89,127601460.05,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,91,0-3 ans,retard,517,0.0,impaye
11894,755477,0,4,2023-11-24,165996855,4857764.09,2665165.28,124936294.77,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,122,0-3 ans,retard,518,0.0,impaye
11895,755477,0,5,2023-12-24,165996855,4857764.09,2710961.29,122225333.48,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,152,0-3 ans,retard,519,0.0,impaye
11896,755477,0,6,2024-01-24,165996855,4857764.09,2757544.22,119467789.26,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,183,0-3 ans,retard,520,0.0,impaye
11897,755477,0,7,2024-02-24,165996855,4857764.09,2804927.6,116662861.66,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,214,0-3 ans,retard,521,0.0,impaye
11898,755477,0,8,2024-03-24,165996855,4857764.09,2853125.18,113809736.48,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,243,0-3 ans,retard,522,0.0,impaye
11899,755477,0,9,2024-04-24,165996855,4857764.09,2902150.94,110907585.54,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,274,0-3 ans,retard,523,0.0,impaye
11900,755477,0,10,2024-05-24,165996855,4857764.09,2952019.12,107955566.42,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,304,0-3 ans,retard,524,0.0,impaye
11901,755477,0,11,2024-06-24,165996855,4857764.09,3002744.2,104952822.22,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,335,0-3 ans,retard,525,0.0,impaye
11902,755477,0,12,2024-07-24,165996855,4857764.09,3054340.89,101898481.33,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,365,0-3 ans,retard,526,0.0,impaye
11903,755477,0,13,2024-08-24,165996855,4857764.09,3106824.18,98791657.16,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,396,0-3 ans,retard,527,0.0,impaye
11904,755477,0,14,2024-09-24,165996855,4857764.09,3160209.3,95631447.86,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,427,0-3 ans,retard,528,0.0,impaye
11905,755477,0,15,2024-10-24,165996855,4857764.09,3214511.74,92416936.12,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,457,0-3 ans,retard,529,0.0,impaye
11906,755477,0,16,2024-11-24,165996855,4857764.09,3269747.27,89147188.85,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,488,0-3 ans,retard,530,0.0,impaye
11907,755477,0,17,2024-12-24,165996855,4857764.09,3325931.93,85821256.92,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,518,0-3 ans,retard,531,0.0,impaye
11908,755477,0,18,2025-01-24,165996855,4857764.09,3383082.01,82438174.91,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,549,0-3 ans,retard,532,0.0,impaye
11909,755477,0,19,2025-02-24,165996855,4857764.09,3441214.12,78996960.79,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,580,0-3 ans,retard,533,0.0,impaye
11910,755477,0,20,2025-03-24,165996855,4857764.09,3500345.12,75496615.67,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,608,0-3 ans,retard,534,0.0,impaye
11911,755477,0,21,2025-04-24,165996855,4857764.09,3560492.18,71936123.49,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,639,0-3 ans,retard,535,0.0,impaye
11912,755477,0,22,2025-05-24,165996855,4857764.09,3621672.76,68314450.73,2099-01-01,0,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,669,0-3 ans,retard,536,0.0,impaye
11913,755477,0,37,2023-08-24,331993710,5999701.67,2606789.21,194848659.58,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,30,0-3 ans,retard,537,0.0,impaye
11914,755477,0,38,2023-09-24,331993710,5999701.67,2651582.14,192197077.45,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,61,0-3 ans,retard,538,0.0,impaye
11915,755477,0,39,2023-10-24,331993710,5999701.67,2697144.75,189499932.7,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,91,0-3 ans,retard,539,0.0,impaye
11916,755477,0,40,2023-11-24,331993710,5999701.67,2743490.27,186756442.43,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,122,0-3 ans,retard,540,0.0,impaye
11917,755477,0,41,2023-12-24,331993710,5999701.67,2790632.16,183965810.27,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,152,0-3 ans,retard,541,0.0,impaye
11918,755477,0,42,2024-01-24,331993710,5999701.67,2838584.09,181127226.18,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,183,0-3 ans,retard,542,0.0,impaye
11919,755477,0,43,2024-02-24,331993710,5999701.67,2887359.99,178239866.19,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,214,0-3 ans,retard,543,0.0,impaye
11920,755477,0,44,2024-03-24,331993710,5999701.67,2936974.02,175302892.17,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,243,0-3 ans,retard,544,0.0,impaye
11921,755477,0,45,2024-04-24,331993710,5999701.67,2987440.57,172315451.61,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,274,0-3 ans,retard,545,0.0,impaye
11922,755477,0,46,2024-05-24,331993710,5999701.67,3038774.3,169276677.31,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,304,0-3 ans,retard,546,0.0,impaye
11923,755477,0,47,2024-06-24,331993710,5999701.67,3090990.1,166185687.21,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,335,0-3 ans,retard,547,0.0,impaye
11924,755477,0,48,2024-07-24,331993710,5999701.67,3144103.14,163041584.07,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,365,0-3 ans,retard,548,0.0,impaye
11925,755477,0,49,2024-08-24,331993710,5999701.67,3198128.83,159843455.24,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,396,0-3 ans,retard,549,0.0,impaye
11926,755477,0,50,2024-09-24,331993710,5999701.67,3253082.85,156590372.38,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,427,0-3 ans,retard,550,0.0,impaye
11927,755477,0,51,2024-10-24,331993710,5999701.67,3308981.16,153281391.22,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,457,0-3 ans,retard,551,0.0,impaye
11928,755477,0,52,2024-11-24,331993710,5999701.67,3365839.98,149915551.25,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,488,0-3 ans,retard,552,0.0,impaye
11929,755477,0,53,2024-12-24,331993710,5999701.67,3423675.81,146491875.44,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,518,0-3 ans,retard,553,0.0,impaye
11930,755477,0,54,2025-01-24,331993710,5999701.67,3482505.45,143009369.99,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,549,0-3 ans,retard,554,0.0,impaye
11931,755477,0,55,2025-02-24,331993710,5999701.67,3542345.96,139467024.03,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,580,0-3 ans,retard,555,0.0,impaye
11932,755477,0,56,2025-03-24,331993710,5999701.67,3603214.73,135863809.3,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,608,0-3 ans,retard,556,0.0,impaye
11933,755477,0,57,2025-04-24,331993710,5999701.67,3665129.42,132198679.88,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,639,0-3 ans,retard,557,0.0,impaye
11934,755477,0,58,2025-05-24,331993710,5999701.67,3728107.99,128470571.89,2099-01-01,0,72,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,669,0-3 ans,retard,558,0.0,impaye
11935,755477,CBM02002,2,2023-09-24,165996855,4857764.09,2575881.06,130221602.94,2023-08-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,61,0-3 ans,pas_retard,0,1.210170747505361,paye
11936,755477,CBM02002,3,2023-10-24,165996855,4857764.09,2620142.89,127601460.05,2023-09-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,91,0-3 ans,pas_retard,0,2.420341495010722,paye
11937,755477,CBM02002,4,2023-11-24,165996855,4857764.09,2665165.28,124936294.77,2023-10-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,122,0-3 ans,pas_retard,0,3.630512242516083,paye
11938,755477,CBM02002,5,2023-12-24,165996855,4857764.09,2710961.29,122225333.48,2023-11-27,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,152,0-3 ans,pas_retard,0,4.840683195877468,paye
11939,755477,CBM02002,6,2024-01-24,165996855,4857764.09,2757544.22,119467789.26,2023-12-26,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,183,0-3 ans,pas_retard,0,6.050854149238853,paye
11940,755477,CBM02002,7,2024-02-24,165996855,4857764.09,2804927.6,116662861.66,2024-01-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,214,0-3 ans,pas_retard,0,7.261024896744214,paye
11941,755477,CBM02002,8,2024-03-24,165996855,4857764.09,2853125.18,113809736.48,2024-02-26,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,243,0-3 ans,pas_retard,0,8.4711958501056,paye
11942,755477,CBM02002,9,2024-04-24,165996855,4857764.09,2902150.94,110907585.54,2024-03-25,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,274,0-3 ans,pas_retard,0,9.681366803466984,paye
11943,755477,CBM02002,10,2024-05-24,165996855,4857764.09,2952019.12,107955566.42,2024-04-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,304,0-3 ans,pas_retard,0,10.89153755097234,paye
11944,755477,CBM02002,11,2024-06-24,165996855,4857764.09,3002744.2,104952822.22,2024-05-27,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,335,0-3 ans,pas_retard,0,12.10170850433373,paye
11945,755477,CBM02002,12,2024-07-24,165996855,4857764.09,3054340.89,101898481.33,2024-06-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,365,0-3 ans,pas_retard,0,13.31187925183909,paye
11946,755477,CBM02002,13,2024-08-24,165996855,4857764.09,3106824.18,98791657.16,2024-07-25,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,396,0-3 ans,pas_retard,0,14.52205020520048,paye
11947,755477,CBM02002,14,2024-09-24,165996855,4857764.09,3160209.3,95631447.86,2024-08-26,5878725,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,427,0-3 ans,pas_retard,0,15.73222115856186,paye
11948,755477,CBM02002,15,2024-10-24,165996855,4857764.09,3214511.74,92416936.12,2024-09-25,5878724,36,14.5,2023-07-25,AUTRE,1,Société,PE,Autres,Construction,SARL,2022-03-01,Douala Centre,457,0-3 ans,pas_retard,0,16.94239190606722,paye
